ANO,TABELA_DICIONARIO,VARIAVEL_ORIGINAL,DESCRICAO_OFICIAL,NOTA_OFICIAL,DICIONARIO
2025,Tabela_de_Escola,IN_LIXO_QUEIMA,Destinação do lixo - Queima,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_LIXO_ENTERRA,Destinação do lixo - Enterra,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_LIXO_DESTINO_FINAL_PUBLICO,Destinação do lixo - Leva a uma destinação final financiada pelo poder público,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_LIXO_DESCARTA_OUTRA_AREA,Destinação do lixo - Descarta em outra área,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_LIXO_JOGA_OUTRA_AREA,Destinação do lixo - Joga em outra área,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_LIXO_OUTROS,Destinação do lixo - Outros,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_LIXO_RECICLA,Tratamento do lixo/resíduos que a escola realiza - Reciclagem,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_TRATAMENTO_LIXO_SEPARACAO,Tratamento do lixo/resíduos que a escola realiza - Separação do lixo/resíduos,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_TRATAMENTO_LIXO_REUTILIZA,Tratamento do lixo/resíduos que a escola realiza - Reaproveitamento/reutilização,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_TRATAMENTO_LIXO_RECICLAGEM,Tratamento do lixo/resíduos que a escola realiza - Reciclagem,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_TRATAMENTO_LIXO_INEXISTENTE,Tratamento do lixo/resíduos que a escola realiza - Não faz tratamento,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ALMOXARIFADO,Dependências físicas existentes e utilizadas na escola - Almoxarifado,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_AREA_VERDE,Dependências físicas existentes e utilizadas na escola - Área de vegetação ou gramado,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_AREA_PLANTIO,"Dependências físicas existentes e utilizadas na escola - Área de horta, plantio e/ou produção agrícola",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_AUDITORIO,Dependências físicas existentes e utilizadas na escola - Auditório,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BANHEIRO_FORA_PREDIO,Dependências físicas existentes e utilizadas na escola - Banheiro fora do prédio,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BANHEIRO_DENTRO_PREDIO,Dependências físicas existentes e utilizadas na escola - Banheiro dentro do prédio,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BANHEIRO,Dependências físicas existentes e utilizadas na escola - Banheiro,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BANHEIRO_EI,Dependências físicas existentes e utilizadas na escola - Banheiro adequado à educação infantil,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BANHEIRO_PNE,"Dependências físicas existentes e utilizadas na escola - Banheiro acessível, adequado ao uso de pessoas com deficiência ou mobilidade reduzida",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BANHEIRO_FUNCIONARIOS,Dependências físicas existentes e utilizadas na escola - Banheiro exclusivo para os funcionários,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BANHEIRO_CHUVEIRO,Dependências físicas existentes e utilizadas na escola - Banheiro ou vestiário com chuveiro,"De 2012 a 2018: ""Banheiro com chuveiro""
A partir de 2019: ""Banheiro ou vestiário com chuveiro""",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BERCARIO,Dependências físicas existentes e utilizadas na escola - Berçário,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BIBLIOTECA,Dependências físicas existentes e utilizadas na escola - Biblioteca,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BIBLIOTECA_SALA_LEITURA,Dependências físicas existentes e utilizadas na escola - Biblioteca e/ou Sala de leitura,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_COZINHA,Dependências físicas existentes e utilizadas na escola - Cozinha,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_DESPENSA,Dependências físicas existentes e utilizadas na escola - Despensa,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_DORMITORIO_ALUNO,Dependências físicas existentes e utilizadas na escola - Dormitório de aluno(a),"De 2012 a 2018: ""Alojamento de aluno""
A partir de 2019: ""Dormitório de aluno(a)",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_DORMITORIO_PROFESSOR,Dependências físicas existentes e utilizadas na escola - Dormitório de professor(a),"De 2012 a 2018: ""Alojamento de professor""
A partir de 2019: ""Dormitório de professor(a)""",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_LABORATORIO_CIENCIAS,Dependências físicas existentes e utilizadas na escola - Laboratório de ciências,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_LABORATORIO_INFORMATICA,Dependências físicas existentes e utilizadas na escola - Laboratório de informática,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_LABORATORIO_EDUC_PROF,Dependências físicas existentes e utilizadas na escola - Laboratório específico para a Educação Profissional,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PATIO_COBERTO,Dependências físicas existentes e utilizadas na escola - Pátio coberto,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PATIO_DESCOBERTO,Dependências físicas existentes e utilizadas na escola - Pátio descoberto,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PARQUE_INFANTIL,Dependências físicas existentes e utilizadas na escola - Parque infantil,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PISCINA,Dependências físicas existentes e utilizadas na escola - Piscina,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_QUADRA_ESPORTES,Dependências físicas existentes e utilizadas na escola - Quadra de esportes coberta ou descoberta,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_QUADRA_ESPORTES_COBERTA,Dependências físicas existentes e utilizadas na escola - Quadra de esportes coberta,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_QUADRA_ESPORTES_DESCOBERTA,Dependências físicas existentes e utilizadas na escola - Quadra de esportes descoberta,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_REFEITORIO,Dependências físicas existentes e utilizadas na escola - Refeitório,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_ATELIE_ARTES,Dependências físicas existentes e utilizadas na escola - Sala/ateliê de artes,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_MUSICA_CORAL,Dependências físicas existentes e utilizadas na escola -  Sala de música/coral,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_ESTUDIO_DANCA,Dependências físicas existentes e utilizadas na escola - Sala/estúdio de dança,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_MULTIUSO,"Dependências físicas existentes e utilizadas na escola - Sala multiuso (música, dança e artes)",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_ESTUDIO_GRAVACAO,Dependências físicas existentes e utilizadas na escola - Estúdio de gravação e edição,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_OFICINAS_EDUC_PROF,Dependências físicas existentes e utilizadas na escola - Salas de oficinas da Educação Profissional,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_DIRETORIA,Dependências físicas existentes e utilizadas na escola - Sala de Diretoria,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_LEITURA,Dependências físicas existentes e utilizadas na escola - Sala de leitura,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_PROFESSOR,Dependências físicas existentes e utilizadas na escola - Sala de professores,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_REPOUSO_ALUNO,Dependências físicas existentes e utilizadas na escola - Sala de repouso para aluno(a),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SECRETARIA,Dependências físicas existentes e utilizadas na escola - Sala de Secretaria,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_SALA_ATENDIMENTO_ESPECIAL,Dependências físicas existentes e utilizadas na escola - Sala de Recursos Multifuncionais para Atendimento Educacional Especializado (AEE),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_TERREIRAO,"Dependências físicas existentes e utilizadas na escola - Terreirão (área para prática desportiva e recreação sem cobertura, sem piso e sem edificações)",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_VIVEIRO,Dependências físicas existentes e utilizadas na escola -  Viveiro/criação de animais,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_DEPENDENCIAS_PNE,Dependências físicas existentes e utilizadas na escola - Dependências e vias adequadas a alunos com deficiência ou mobilidade reduzida,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_LAVANDERIA,Dependências físicas existentes e utilizadas na escola - Lavanderia,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_DEPENDENCIAS_OUTRAS,Dependências existentes na escola - Nenhuma das dependências relacionadas,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSIBILIDADE_CORRIMAO,Recursos de acessibilidade para pessoas com deficiência ou mobilidade reduzida nas vias de circulação interna na escola - Corrimão e guarda corpos,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSIBILIDADE_ELEVADOR,Recursos de acessibilidade para pessoas com deficiência ou mobilidade reduzida nas vias de circulação interna na escola - Elevador,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSIBILIDADE_PISOS_TATEIS,Recursos de acessibilidade para pessoas com deficiência ou mobilidade reduzida nas vias de circulação interna na escola - Pisos táteis,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSIBILIDADE_VAO_LIVRE,"Recursos de acessibilidade para pessoas com deficiência ou mobilidade reduzida nas vias de circulação interna na escola - Portas com vão livre de, no mínimo, 80 cm",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSIBILIDADE_RAMPAS,Recursos de acessibilidade para pessoas com deficiência ou mobilidade reduzida nas vias de circulação interna na escola - Rampas,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSIBILIDADE_SINAL_SONORO,Recursos de acessibilidade para pessoas com deficiência ou mobilidade reduzida nas vias de circulação interna na escola - Sinalização sonora,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSIBILIDADE_SINAL_TATIL,Recursos de acessibilidade para pessoas com deficiência ou mobilidade reduzida nas vias de circulação interna na escola - Sinalização tátil (piso/paredes),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSIBILIDADE_SINAL_VISUAL,Recursos de acessibilidade para pessoas com deficiência ou mobilidade reduzida nas vias de circulação interna na escola - Sinalização visual (piso/paredes),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSIBILIDADE_INEXISTENTE,Recursos de acessibilidade para pessoas com deficiência ou mobilidade reduzida nas vias de circulação interna na escola - Nenhum dos recursos de acessibilidade listados,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSIBILIDADE_SINALIZACAO,Recursos de acessibilidade para pessoas com deficiência ou mobilidade reduzida nas vias de circulação interna na escola - Sinalização/alarme luminoso,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_SALAS_EXISTENTES,Número de salas de aula existentes na escola,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_SALAS_UTILIZADAS_DENTRO,Número de salas de aula utilizadas na escola - Dentro do prédio,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_SALAS_UTILIZADAS_FORA,Número de salas de aula utilizadas na escola - Fora do prédio,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_SALAS_UTILIZADAS,Número de salas de aula utilizadas na escola (dentro e fora do prédio),"A partir de 2019:
Variável derivada juntando QT_SALAS_UTILIZADAS_DENTRO e QT_SALAS_UTILIZADAS_FORA",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_SALAS_UTILIZA_CLIMATIZADAS,Condições das salas de aula utilizadas na escola (dentro e fora do prédio escolar) - Número de salas de aula climatizadas,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_SALAS_UTILIZADAS_ACESSIVEIS,Condições das salas de aula utilizadas na escola (dentro e fora do prédio escolar) - Número de salas de aula com acessibilidade para pessoas com deficiência ou mobilidade reduzida,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_SALAS_LEITURA,"Quantidade de salas de aula com Cantinho da Leitura para a Educação Infantil e o Ensino fundamental (Anos iniciais). Nos Microdados de 2026, esta variável passará a se chamar QT_SALAS_CANT_LEITURA",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_PARABOLICA,Equipamentos existentes na escola para uso técnico e administrativo - Antena parabólica,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_COMPUTADOR,Equipamentos existentes na escola para uso técnico e administrativo - Computador,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_COPIADORA,Equipamentos existentes na escola para uso técnico e administrativo - Copiadora,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_IMPRESSORA,Equipamentos existentes na escola para uso técnico e administrativo - Impressora,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_IMPRESSORA_MULT,Equipamentos existentes na escola para uso técnico e administrativo - Impressora Multifuncional,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_SCANNER,Equipamentos existentes na escola para uso técnico e administrativo - Scanner,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_NENHUM,"Nenhum dos equipamentos listados para uso técnico e administrativo - Antena parabólica, Computador, Copiadora, Impressora, Impressora Multifuncional ou Scanner",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_DVD,Equipamentos existentes na escola para o processo ensino e aprendizagem - DVD/Blu-ray,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_DVD,Quantidade de Aparelhos de DVD/Blu-ray,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_SOM,Equipamentos existentes na escola para o processo ensino e aprendizagem - Aparelho de som,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_SOM,Quantidade de Aparelhos de som,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_TV,Equipamentos existentes na escola para o processo ensino e aprendizagem - Aparelho de televisão,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_TV,Quantidade de Aparelhos de televisão,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_LOUSA_DIGITAL,Equipamentos existentes na escola para o processo ensino e aprendizagem - Lousa digital,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_LOUSA_DIGITAL,Quantidade de Lousas digitais,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_MULTIMIDIA,Equipamentos existentes na escola para o processo ensino e aprendizagem - Projetor Multimídia (Datashow),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_MULTIMIDIA,Quantidade de Projetores Multimídia (Datashow),"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_VIDEOCASSETE,Equipamentos existentes na escola - Videocassete,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_RETROPROJETOR,Equipamentos existentes na escola - Retroprojetor,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_FAX,Equipamentos existentes na escola - Fax,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_EQUIP_FOTO,Equipamentos existentes na escola - Máquina fotográfica/Filmadora,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_VIDEOCASSETE,Quantidade de Videocassetes,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_PARABOLICA,Quantidade de Antenas parabólicas,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_COPIADORA,Quantidade de Copiadoras,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_RETROPROJETOR,Quantidade de Retroprojetores,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_IMPRESSORA,Quantidade de Impressoras,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_IMPRESSORA_MULT,Quantidade de Impressoras Multifuncionais,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_FAX,Quantidade de Fax,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_EQUIP_FOTO,Quantidade de Máquinas Fotográficas/ Filmadoras,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_COMP_ALUNO,Quantidade de computadores em uso pelos alunos,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_DESKTOP_ALUNO,Computadores em uso pelos alunos - Computador de mesa (desktop),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_DESKTOP_ALUNO,Quantidade de computadores em uso pelos alunos - Computador de mesa (desktop),"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_COMP_PORTATIL_ALUNO,Computadores em uso pelos alunos - Computador portátil,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_COMP_PORTATIL_ALUNO,Quantidade de computadores em uso pelos alunos - Computador portátil,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_TABLET_ALUNO,Computadores em uso pelos alunos - Tablet,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_TABLET_ALUNO,Quantidade de computadores em uso pelos alunos - Tablet,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_COMPUTADOR,Quantidade de computadores na escola,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_COMP_ADMINISTRATIVO,Quantidade de computadores de uso administrativo,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_INTERNET,Acesso à Internet,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_INTERNET_ALUNOS,Acesso à Internet - Para uso dos alunos,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_INTERNET_ADMINISTRATIVO,Acesso à Internet - Para uso administrativo,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_INTERNET_APRENDIZAGEM,Acesso à Internet - Para uso nos processos de ensino e aprendizagem,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_INTERNET_COMUNIDADE,Acesso à Internet - Para uso da comunidade,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACESSO_INTERNET_COMPUTADOR,"Equipamentos que os alunos usam para acessar a internet da escola - Computadores de mesa, portáteis e tablets da escola (no laboratório de informática, biblioteca, sala de aula etc.)",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_ACES_INTERNET_DISP_PESSOAIS,"Equipamentos que os alunos usam para acessar a internet da escola - Dispositivos pessoais (computadores portáteis, celulares, tablets etc.)",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,TP_REDE_LOCAL,Rede local de interligação de computadores,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_BANDA_LARGA,Internet Banda Larga,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_FUNCIONARIOS,Total de funcionários da escola (inclusive profissionais escolares em sala de aula),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_ADMINISTRATIVOS,"Profissionais que atuam na escola - Auxiliares de secretaria ou auxiliares administrativos, atendentes",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_ADMINISTRATIVOS,"Quantidade de profissionais que atuam na escola - Auxiliares de secretaria ou auxiliares administrativos, atendentes","Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_SERVICOS_GERAIS,"Profissionais que atuam na escola - Auxiliar de serviços gerais, porteiro(a), zelador(a), faxineiro(a), jardineiro(a)",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_SERVICOS_GERAIS,"Total de profissionais que atuam na escola - Auxiliar de serviços gerais, porteiro(a), zelador(a), faxineiro(a), jardineiro(a)","Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_BIBLIOTECARIO,"Profissionais que atuam na escola - Bibliotecário(a), auxiliar de biblioteca ou monitor(a) da sala de leitura",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_BIBLIOTECARIO,"Quantidade de profissionais que atuam na escola - Bibliotecário(a), auxiliar de biblioteca ou monitor(a) da sala de leitura","Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_SAUDE,"Profissionais que atuam na escola - Bombeiro(a) brigadista, profissionais de assistência à saúde (urgência e emergência), Enfermeiro(a), Técnico(a) de enfermagem e socorrista",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_SAUDE,"Quantidade de profissionais que atuam na escola - Bombeiro(a) brigadista, profissionais de assistência à saúde (urgência e emergência), Enfermeiro(a), Técnico(a) de enfermagem e socorrista","Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_COORDENADOR,Profissionais que atuam na escola - Coordenador(a) de turno/disciplina,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_COORDENADOR,Quantidade de profissionais que atuam na escola - Coordenador(a) de turno/disciplina,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_FONAUDIOLOGO,Profissionais que atuam na escola - Fonoaudiólogo(a),,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_FONAUDIOLOGO,Quantidade de profissionais que atuam na escola - Fonoaudiólogo(a),"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_NUTRICIONISTA,Profissionais que atuam na escola - Nutricionista,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_NUTRICIONISTA,Quantidade de profissionais que atuam na escola - Nutricionista,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_PSICOLOGO,Profissionais que atuam na escola - Psicólogo(a) Escolar,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_PSICOLOGO,Quantidade de profissionais que atuam na escola - Psicólogo(a) Escolar,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_ALIMENTACAO,"Profissionais que atuam na escola - Profissionais de preparação e segurança alimentar, cozinheiro(a), merendeiro(a) e auxiliar de cozinha",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_ALIMENTACAO,"Quantidade de profissionais que atuam na escola -  Profissionais de preparação e segurança alimentar, cozinheiro(a), merendeiro(a) e auxiliar de cozinha","Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_PEDAGOGIA,"Profissionais que atuam na escola -  Profissionais de apoio e supervisão pedagógica: pedagogo(a), coordenador(a) pedagógico(a), orientador(a) educacional, supervisor(a) escolar e coordenador(a) de área de ensino",,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_PEDAGOGIA,"Quantidade de profissionais que atuam na escola -  Profissionais de apoio e supervisão pedagógica: pedagogo(a), coordenador(a) pedagógico(a), orientador(a) educacional, supervisor(a) escolar e coordenador(a) de área de ensino","Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,IN_PROF_SECRETARIO,Profissionais que atuam na escola - Secretário(a) escolar,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Escola,QT_PROF_SECRETARIO,Quantidade de profissionais que atuam na escola - Secretário(a) escolar,"Em 2019:
primeiro ano em que foi aplicado tratamento de valores extremos, que são marcados com o código 88888.",dicionário_dados_educação_básica_2025.xlsx
